author,year-month,checkouts,num_titles,author_gender,author_nationality
Albert Camus,2016-07-01,36,3,male,FR
Albert Camus,2016-08-01,37,3,male,FR
Albert Camus,2016-09-01,23,3,male,FR
Albert Camus,2016-10-01,38,3,male,FR
Albert Camus,2016-11-01,34,3,male,FR
Albert Camus,2016-12-01,29,3,male,FR
Albert Camus,2017-01-01,41,3,male,FR
Albert Camus,2017-02-01,28,3,male,FR
Albert Camus,2017-03-01,24,3,male,FR
Albert Camus,2017-04-01,30,3,male,FR
Albert Camus,2017-05-01,33,3,male,FR
Albert Camus,2017-06-01,24,3,male,FR
Albert Camus,2017-07-01,28,3,male,FR
Albert Camus,2017-08-01,30,3,male,FR
Albert Camus,2017-09-01,29,3,male,FR
Albert Camus,2017-10-01,35,3,male,FR
Albert Camus,2017-11-01,36,3,male,FR
Albert Camus,2017-12-01,28,3,male,FR
Albert Camus,2018-01-01,31,3,male,FR
Albert Camus,2018-02-01,14,3,male,FR
Albert Camus,2018-03-01,26,3,male,FR
Albert Camus,2018-04-01,26,3,male,FR
Albert Camus,2018-05-01,27,3,male,FR
Albert Camus,2018-06-01,34,3,male,FR
Albert Camus,2018-07-01,27,3,male,FR
Albert Camus,2018-08-01,33,3,male,FR
Albert Camus,2018-09-01,28,3,male,FR
Albert Camus,2018-10-01,27,3,male,FR
Albert Camus,2018-11-01,29,3,male,FR
Albert Camus,2018-12-01,27,3,male,FR
Albert Camus,2019-01-01,29,3,male,FR
Albert Camus,2019-02-01,33,3,male,FR
Albert Camus,2019-03-01,37,3,male,FR
Albert Camus,2019-04-01,31,3,male,FR
Albert Camus,2019-05-01,37,3,male,FR
Albert Camus,2019-06-01,32,3,male,FR
Albert Camus,2019-07-01,38,3,male,FR
Albert Camus,2019-08-01,40,3,male,FR
Albert Camus,2019-09-01,30,3,male,FR
Albert Camus,2019-10-01,33,3,male,FR
Albert Camus,2019-11-01,43,3,male,FR
Albert Camus,2019-12-01,42,3,male,FR
Albert Camus,2020-01-01,36,3,male,FR
Albert Camus,2020-02-01,48,3,male,FR
Albert Camus,2020-03-01,62,3,male,FR
Albert Camus,2020-04-01,85,3,male,FR
Albert Camus,2020-05-01,104,3,male,FR
Albert Camus,2020-06-01,93,3,male,FR
Albert Camus,2020-07-01,115,3,male,FR
Albert Camus,2020-08-01,88,3,male,FR
Albert Camus,2020-09-01,122,3,male,FR
Albert Camus,2020-10-01,124,3,male,FR
Albert Camus,2020-11-01,106,3,male,FR
Albert Camus,2020-12-01,118,3,male,FR
Albert Camus,2021-01-01,107,3,male,FR
Albert Camus,2021-02-01,88,3,male,FR
Albert Camus,2021-03-01,86,3,male,FR
Albert Camus,2021-04-01,64,3,male,FR
Albert Camus,2021-05-01,71,3,male,FR
Albert Camus,2021-06-01,74,3,male,FR
Albert Camus,2021-07-01,61,3,male,FR
Albert Camus,2021-08-01,75,3,male,FR
Albert Camus,2021-09-01,63,3,male,FR
Albert Camus,2021-10-01,54,3,male,FR
Albert Camus,2021-11-01,60,3,male,FR
Albert Camus,2021-12-01,85,3,male,FR
Albert Camus,2022-01-01,82,3,male,FR
Albert Camus,2022-02-01,57,3,male,FR
Albert Camus,2022-03-01,57,3,male,FR
Albert Camus,2022-04-01,62,3,male,FR
Albert Camus,2022-05-01,52,3,male,FR
Albert Camus,2022-06-01,43,3,male,FR
Albert Camus,2022-07-01,46,3,male,FR
Albert Camus,2022-08-01,49,3,male,FR
Albert Camus,2022-09-01,49,3,male,FR
Albert Camus,2022-10-01,54,3,male,FR
Albert Camus,2022-11-01,49,3,male,FR
Albert Camus,2022-12-01,62,3,male,FR
Albert Camus,2023-01-01,84,3,male,FR
Albert Camus,2023-02-01,79,3,male,FR
Albert Camus,2023-03-01,80,3,male,FR
Albert Camus,2023-04-01,65,3,male,FR
Albert Camus,2023-05-01,66,3,male,FR
Albert Camus,2023-06-01,62,3,male,FR
Albert Camus,2023-07-01,88,3,male,FR
Albert Camus,2023-08-01,88,3,male,FR
Albert Camus,2023-09-01,84,3,male,FR
Albert Camus,2023-10-01,60,3,male,FR
Albert Camus,2023-11-01,66,3,male,FR
Albert Camus,2023-12-01,68,3,male,FR
Albert Camus,2024-01-01,49,3,male,FR
Albert Camus,2024-02-01,118,3,male,FR
Albert Camus,2024-03-01,106,3,male,FR
Albert Camus,2024-04-01,72,3,male,FR
Albert Camus,2024-07-01,39,3,male,FR
Albert Camus,2024-08-01,48,3,male,FR
Albert Camus,2024-09-01,37,3,male,FR
Albert Camus,2024-10-01,44,3,male,FR
Albert Camus,2024-11-01,53,3,male,FR
Albert Camus,2024-12-01,64,3,male,FR
Albert Camus,2025-01-01,64,3,male,FR
Albert Camus,2025-02-01,59,3,male,FR
Aldous Huxley,2006-01-01,1,1,male,GB
Aldous Huxley,2006-02-01,1,1,male,GB
Aldous Huxley,2006-03-01,1,1,male,GB
Aldous Huxley,2006-05-01,2,1,male,GB
Aldous Huxley,2006-06-01,1,1,male,GB
Aldous Huxley,2006-07-01,1,1,male,GB
Aldous Huxley,2006-08-01,1,1,male,GB
Aldous Huxley,2006-10-01,1,1,male,GB
Aldous Huxley,2006-11-01,1,1,male,GB
Aldous Huxley,2006-12-01,1,1,male,GB
Aldous Huxley,2007-01-01,1,1,male,GB
Aldous Huxley,2007-03-01,2,1,male,GB
Aldous Huxley,2007-05-01,3,1,male,GB
Aldous Huxley,2007-06-01,2,1,male,GB
Aldous Huxley,2007-07-01,6,1,male,GB
Aldous Huxley,2007-08-01,3,1,male,GB
Aldous Huxley,2007-09-01,2,1,male,GB
Aldous Huxley,2007-10-01,5,1,male,GB
Aldous Huxley,2007-11-01,2,1,male,GB
Aldous Huxley,2007-12-01,4,1,male,GB
Aldous Huxley,2008-01-01,4,1,male,GB
Aldous Huxley,2008-02-01,3,1,male,GB
Aldous Huxley,2008-03-01,1,1,male,GB
Aldous Huxley,2008-04-01,4,1,male,GB
Aldous Huxley,2008-05-01,3,1,male,GB
Aldous Huxley,2008-06-01,3,1,male,GB
Aldous Huxley,2008-07-01,2,1,male,GB
Aldous Huxley,2008-08-01,3,1,male,GB
Aldous Huxley,2008-09-01,4,1,male,GB
Aldous Huxley,2008-10-01,7,1,male,GB
Aldous Huxley,2008-11-01,3,1,male,GB
Aldous Huxley,2008-12-01,4,1,male,GB
Aldous Huxley,2009-01-01,4,1,male,GB
Aldous Huxley,2009-02-01,3,1,male,GB
Aldous Huxley,2009-03-01,6,1,male,GB
Aldous Huxley,2009-04-01,2,1,male,GB
Aldous Huxley,2009-05-01,5,1,male,GB
Aldous Huxley,2009-06-01,5,1,male,GB
Aldous Huxley,2009-07-01,4,1,male,GB
Aldous Huxley,2009-08-01,7,1,male,GB
Aldous Huxley,2009-09-01,6,1,male,GB
Aldous Huxley,2009-10-01,14,1,male,GB
Aldous Huxley,2009-11-01,10,1,male,GB
Aldous Huxley,2009-12-01,9,1,male,GB
Aldous Huxley,2010-01-01,8,1,male,GB
Aldous Huxley,2010-02-01,12,1,male,GB
Aldous Huxley,2010-03-01,16,1,male,GB
Aldous Huxley,2010-04-01,9,1,male,GB
Aldous Huxley,2010-05-01,8,1,male,GB
Aldous Huxley,2010-06-01,12,1,male,GB
Aldous Huxley,2010-07-01,7,1,male,GB
Aldous Huxley,2010-08-01,13,1,male,GB
Aldous Huxley,2010-09-01,9,1,male,GB
Aldous Huxley,2010-10-01,10,1,male,GB
Aldous Huxley,2010-11-01,11,1,male,GB
Aldous Huxley,2010-12-01,12,1,male,GB
Aldous Huxley,2011-01-01,13,1,male,GB
Aldous Huxley,2011-02-01,10,1,male,GB
Aldous Huxley,2011-03-01,7,1,male,GB
Aldous Huxley,2011-04-01,13,1,male,GB
Aldous Huxley,2011-05-01,9,1,male,GB
Aldous Huxley,2011-06-01,11,1,male,GB
Aldous Huxley,2011-07-01,13,1,male,GB
Aldous Huxley,2011-08-01,30,1,male,GB
Aldous Huxley,2011-09-01,19,1,male,GB
Aldous Huxley,2011-10-01,31,1,male,GB
Aldous Huxley,2011-11-01,25,1,male,GB
Aldous Huxley,2011-12-01,29,1,male,GB
Aldous Huxley,2012-01-01,24,1,male,GB
Aldous Huxley,2012-02-01,28,1,male,GB
Aldous Huxley,2012-03-01,32,1,male,GB
Aldous Huxley,2012-04-01,31,1,male,GB
Aldous Huxley,2012-05-01,34,1,male,GB
Aldous Huxley,2012-06-01,28,1,male,GB
Aldous Huxley,2012-07-01,33,1,male,GB
Aldous Huxley,2012-08-01,29,1,male,GB
Aldous Huxley,2012-09-01,30,1,male,GB
Aldous Huxley,2012-10-01,33,1,male,GB
Aldous Huxley,2012-11-01,44,1,male,GB
Aldous Huxley,2012-12-01,36,1,male,GB
Aldous Huxley,2013-01-01,32,1,male,GB
Aldous Huxley,2013-02-01,34,1,male,GB
Aldous Huxley,2013-03-01,43,1,male,GB
Aldous Huxley,2013-04-01,28,1,male,GB
Aldous Huxley,2013-05-01,29,1,male,GB
Aldous Huxley,2013-06-01,39,1,male,GB
Aldous Huxley,2013-07-01,42,1,male,GB
Aldous Huxley,2013-08-01,36,1,male,GB
Aldous Huxley,2013-09-01,31,1,male,GB
Aldous Huxley,2013-10-01,29,1,male,GB
Aldous Huxley,2013-11-01,35,1,male,GB
Aldous Huxley,2013-12-01,35,1,male,GB
Aldous Huxley,2014-01-01,34,1,male,GB
Aldous Huxley,2014-02-01,38,1,male,GB
Aldous Huxley,2014-03-01,33,1,male,GB
Aldous Huxley,2014-04-01,32,1,male,GB
Aldous Huxley,2014-05-01,28,1,male,GB
Aldous Huxley,2014-06-01,36,1,male,GB
Aldous Huxley,2014-07-01,36,1,male,GB
Aldous Huxley,2014-08-01,32,1,male,GB
Aldous Huxley,2014-09-01,36,1,male,GB
Aldous Huxley,2014-10-01,38,1,male,GB
Aldous Huxley,2014-11-01,28,1,male,GB
Aldous Huxley,2014-12-01,37,1,male,GB
Aldous Huxley,2015-01-01,37,1,male,GB
Aldous Huxley,2015-02-01,35,1,male,GB
Aldous Huxley,2015-03-01,33,1,male,GB
Aldous Huxley,2015-04-01,30,1,male,GB
Aldous Huxley,2015-05-01,43,1,male,GB
Aldous Huxley,2015-06-01,29,1,male,GB
Aldous Huxley,2015-07-01,44,1,male,GB
Aldous Huxley,2015-08-01,45,1,male,GB
Aldous Huxley,2015-09-01,46,1,male,GB
Aldous Huxley,2015-10-01,42,1,male,GB
Aldous Huxley,2015-11-01,42,1,male,GB
Aldous Huxley,2015-12-01,41,1,male,GB
Aldous Huxley,2016-01-01,45,1,male,GB
Aldous Huxley,2016-02-01,38,1,male,GB
Aldous Huxley,2016-03-01,37,1,male,GB
Aldous Huxley,2016-04-01,40,1,male,GB
Aldous Huxley,2016-05-01,47,1,male,GB
Aldous Huxley,2016-06-01,42,1,male,GB
Aldous Huxley,2016-07-01,49,1,male,GB
Aldous Huxley,2016-08-01,51,1,male,GB
Aldous Huxley,2016-09-01,38,1,male,GB
Aldous Huxley,2016-10-01,44,1,male,GB
Aldous Huxley,2016-11-01,42,1,male,GB
Aldous Huxley,2016-12-01,40,1,male,GB
Aldous Huxley,2017-01-01,50,1,male,GB
Aldous Huxley,2017-02-01,60,1,male,GB
Aldous Huxley,2017-03-01,59,1,male,GB
Aldous Huxley,2017-04-01,62,1,male,GB
Aldous Huxley,2017-05-01,57,1,male,GB
Aldous Huxley,2017-06-01,75,1,male,GB
Aldous Huxley,2017-07-01,91,1,male,GB
Aldous Huxley,2017-08-01,66,1,male,GB
Aldous Huxley,2017-09-01,71,1,male,GB
Aldous Huxley,2017-10-01,68,1,male,GB
Aldous Huxley,2017-11-01,60,1,male,GB
Aldous Huxley,2017-12-01,66,1,male,GB
Aldous Huxley,2018-01-01,71,1,male,GB
Aldous Huxley,2018-02-01,67,1,male,GB
Aldous Huxley,2018-03-01,71,1,male,GB
Aldous Huxley,2018-04-01,61,1,male,GB
Aldous Huxley,2018-05-01,62,1,male,GB
Aldous Huxley,2018-06-01,64,1,male,GB
Aldous Huxley,2018-07-01,63,1,male,GB
Aldous Huxley,2018-08-01,62,1,male,GB
Aldous Huxley,2018-09-01,61,1,male,GB
Aldous Huxley,2018-10-01,71,1,male,GB
Aldous Huxley,2018-11-01,57,1,male,GB
Aldous Huxley,2018-12-01,63,1,male,GB
Aldous Huxley,2019-01-01,59,1,male,GB
Aldous Huxley,2019-02-01,52,1,male,GB
Aldous Huxley,2019-03-01,67,1,male,GB
Aldous Huxley,2019-04-01,62,1,male,GB
Aldous Huxley,2019-05-01,187,1,male,GB
Aldous Huxley,2019-06-01,182,1,male,GB
Aldous Huxley,2019-07-01,184,1,male,GB
Aldous Huxley,2019-08-01,179,1,male,GB
Aldous Huxley,2019-09-01,141,1,male,GB
Aldous Huxley,2019-10-01,153,1,male,GB
Aldous Huxley,2019-11-01,139,1,male,GB
Aldous Huxley,2019-12-01,147,1,male,GB
Aldous Huxley,2020-01-01,155,1,male,GB
Aldous Huxley,2020-02-01,149,1,male,GB
Aldous Huxley,2020-03-01,170,1,male,GB
Aldous Huxley,2020-04-01,141,1,male,GB
Aldous Huxley,2020-05-01,128,1,male,GB
Aldous Huxley,2020-06-01,115,1,male,GB
Aldous Huxley,2020-07-01,182,1,male,GB
Aldous Huxley,2020-08-01,195,1,male,GB
Aldous Huxley,2020-09-01,167,1,male,GB
Aldous Huxley,2020-10-01,157,1,male,GB
Aldous Huxley,2020-11-01,153,1,male,GB
Aldous Huxley,2020-12-01,153,1,male,GB
Aldous Huxley,2021-01-01,145,1,male,GB
Aldous Huxley,2021-02-01,120,1,male,GB
Aldous Huxley,2021-03-01,129,1,male,GB
Aldous Huxley,2021-04-01,110,1,male,GB
Aldous Huxley,2021-05-01,82,1,male,GB
Aldous Huxley,2021-06-01,139,1,male,GB
Aldous Huxley,2021-07-01,134,1,male,GB
Aldous Huxley,2021-08-01,131,1,male,GB
Aldous Huxley,2021-09-01,98,1,male,GB
Aldous Huxley,2021-10-01,114,1,male,GB
Aldous Huxley,2021-11-01,96,1,male,GB
Aldous Huxley,2021-12-01,89,1,male,GB
Aldous Huxley,2022-01-01,88,1,male,GB
Aldous Huxley,2022-02-01,82,1,male,GB
Aldous Huxley,2022-03-01,100,1,male,GB
Aldous Huxley,2022-04-01,69,1,male,GB
Aldous Huxley,2022-05-01,95,1,male,GB
Aldous Huxley,2022-06-01,77,1,male,GB
Aldous Huxley,2022-07-01,113,1,male,GB
Aldous Huxley,2022-08-01,108,1,male,GB
Aldous Huxley,2022-09-01,85,1,male,GB
Aldous Huxley,2022-10-01,75,1,male,GB
Aldous Huxley,2022-11-01,80,1,male,GB
Aldous Huxley,2022-12-01,76,1,male,GB
Aldous Huxley,2023-01-01,112,1,male,GB
Aldous Huxley,2023-02-01,103,1,male,GB
Aldous Huxley,2023-03-01,111,1,male,GB
Aldous Huxley,2023-04-01,94,1,male,GB
Aldous Huxley,2023-05-01,86,1,male,GB
Aldous Huxley,2023-06-01,47,1,male,GB
Aldous Huxley,2023-07-01,42,1,male,GB
Aldous Huxley,2023-08-01,37,1,male,GB
Aldous Huxley,2023-09-01,38,1,male,GB
Aldous Huxley,2023-10-01,40,1,male,GB
Aldous Huxley,2023-11-01,37,1,male,GB
Aldous Huxley,2023-12-01,38,1,male,GB
Aldous Huxley,2024-01-01,36,1,male,GB
Aldous Huxley,2024-02-01,42,1,male,GB
Aldous Huxley,2024-03-01,43,1,male,GB
Aldous Huxley,2024-04-01,39,1,male,GB
Aldous Huxley,2024-07-01,111,1,male,GB
Aldous Huxley,2024-08-01,105,1,male,GB
Aldous Huxley,2024-09-01,76,1,male,GB
Aldous Huxley,2024-10-01,80,1,male,GB
Aldous Huxley,2024-11-01,98,1,male,GB
Aldous Huxley,2024-12-01,143,1,male,GB
Aldous Huxley,2025-01-01,245,1,male,GB
Aldous Huxley,2025-02-01,239,1,male,GB
Aleksandr Isaevich Solzhenitsyn,2011-08-01,1,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2011-09-01,2,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2011-10-01,1,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2011-12-01,1,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2012-03-01,1,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2012-06-01,1,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2012-08-01,1,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2012-09-01,1,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2012-11-01,1,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2012-12-01,1,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2013-03-01,1,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2013-05-01,1,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2013-07-01,1,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2013-08-01,1,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2013-11-01,1,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2013-12-01,3,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2014-01-01,1,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2014-02-01,3,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2014-03-01,3,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2014-04-01,2,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2014-05-01,2,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2014-06-01,4,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2014-07-01,2,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2014-09-01,1,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2014-10-01,2,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2014-11-01,2,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2014-12-01,4,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2015-01-01,5,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2015-02-01,2,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2015-03-01,4,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2015-04-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2015-05-01,2,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2015-06-01,4,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2015-07-01,3,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2015-08-01,3,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2015-09-01,3,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2015-10-01,2,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2015-11-01,1,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2015-12-01,2,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2016-01-01,4,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2016-02-01,2,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2016-03-01,3,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2016-05-01,4,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2016-06-01,3,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2016-07-01,2,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2016-08-01,3,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2016-09-01,1,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2016-10-01,3,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2016-11-01,2,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2016-12-01,3,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2017-01-01,5,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2017-02-01,4,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2017-03-01,3,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2017-04-01,2,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2017-05-01,8,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2017-06-01,7,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2017-07-01,3,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2017-08-01,5,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2017-09-01,3,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2017-10-01,4,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2017-11-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2017-12-01,5,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2018-01-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2018-02-01,4,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2018-03-01,5,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2018-04-01,5,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2018-05-01,4,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2018-06-01,4,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2018-07-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2018-08-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2018-09-01,9,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2018-10-01,7,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2018-11-01,5,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2018-12-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2019-01-01,7,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2019-02-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2019-03-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2019-04-01,8,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2019-05-01,10,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2019-06-01,7,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2019-07-01,8,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2019-08-01,10,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2019-09-01,5,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2019-10-01,5,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2019-11-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2019-12-01,4,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2020-01-01,8,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2020-02-01,7,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2020-03-01,7,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2020-04-01,5,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2020-05-01,5,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2020-06-01,10,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2020-07-01,8,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2020-08-01,4,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2020-09-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2020-10-01,5,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2020-11-01,7,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2020-12-01,4,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2021-01-01,7,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2021-02-01,3,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2021-03-01,7,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2021-04-01,5,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2021-05-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2021-06-01,5,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2021-07-01,2,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2021-08-01,4,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2021-09-01,8,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2021-10-01,7,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2021-11-01,7,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2021-12-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2022-01-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2022-02-01,5,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2022-03-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2022-04-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2022-05-01,11,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2022-06-01,11,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2022-07-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2022-08-01,10,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2022-09-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2022-10-01,9,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2022-11-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2022-12-01,5,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2023-01-01,7,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2023-02-01,4,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2023-03-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2023-04-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2023-05-01,3,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2023-06-01,5,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2023-07-01,5,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2023-08-01,8,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2023-09-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2023-10-01,11,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2023-11-01,7,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2023-12-01,12,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2024-01-01,8,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2024-02-01,9,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2024-03-01,10,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2024-04-01,8,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2024-07-01,5,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2024-08-01,4,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2024-09-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2024-10-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2024-11-01,7,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2024-12-01,6,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2025-01-01,7,1,male,RU
Aleksandr Isaevich Solzhenitsyn,2025-02-01,9,1,male,RU
Alessandro Manzoni,2006-01-01,2,1,male,IT
Alessandro Manzoni,2006-02-01,1,1,male,IT
Alessandro Manzoni,2006-11-01,1,1,male,IT
Alessandro Manzoni,2006-12-01,2,1,male,IT
Alessandro Manzoni,2007-01-01,2,1,male,IT
Alessandro Manzoni,2007-02-01,1,1,male,IT
Alessandro Manzoni,2007-03-01,2,1,male,IT
Alessandro Manzoni,2007-04-01,2,1,male,IT
Alessandro Manzoni,2007-05-01,2,1,male,IT
Alessandro Manzoni,2007-06-01,1,1,male,IT
Alessandro Manzoni,2007-07-01,1,1,male,IT
Alessandro Manzoni,2007-08-01,1,1,male,IT
Alessandro Manzoni,2007-09-01,1,1,male,IT
Alessandro Manzoni,2007-10-01,1,1,male,IT
Alessandro Manzoni,2007-12-01,1,1,male,IT
Alessandro Manzoni,2008-01-01,2,1,male,IT
Alessandro Manzoni,2008-03-01,1,1,male,IT
Alessandro Manzoni,2008-04-01,1,1,male,IT
Alessandro Manzoni,2008-05-01,1,1,male,IT
Alessandro Manzoni,2008-06-01,2,1,male,IT
Alessandro Manzoni,2008-08-01,1,1,male,IT
Alessandro Manzoni,2008-09-01,2,1,male,IT
Alessandro Manzoni,2009-02-01,1,1,male,IT
